company_id,abn,company_name,normalized_name,website_url,industry,industry_category,entity_type,entity_status,address_line_1,address_line_2,suburb,state,postcode,email,phone,start_date,gst_registered,data_quality_score,matching_confidence,matching_method,created_at,updated_at,postcode_validation_status,postcode_corrected,postcode_confidence,primary_email,secondary_email,primary_phone,secondary_phone,business_age_years,dgr_endorsed,is_active,social_platforms_count,digital_maturity_score,digital_presence_level,has_website,has_linkedin,has_facebook,has_instagram,has_twitter,has_youtube,has_tiktok,has_github,has_pinterest,completeness_score,accuracy_score,consistency_score,quality_tier,llm_reasoning_summary,manual_review_required,processing_time_ms,llm_provider,enhancement_version,industry_company_count,state_company_count,avg_quality_in_industry,avg_digital_maturity_in_state,is_above_avg_quality,is_above_avg_digital
sample_02574,83420369219,Regional Services Corporation,regional services corporation,https://regionalservice.edu.au,Technology,Engineering,Australian Private Company,Active,281 Pitt Place,Suite 17,Launceston,TAS,7296,admin@company3630.com.au,(04) 5561 3176,2004-11-06,Yes,0.813,0.818,,2025-04-21T22:05:31.528259Z,2025-05-09T22:05:31.528259Z,valid,,1.0,admin@company3630.com.au,,(04) 5561 3176,,20,No,Yes,3,0.658,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.808,0.943,0.563,medium,Strong semantic similarity with business context validation,,245,anthropic,2.0,268,624,0.7820820895522389,0.6203910256410257,True,True
sample_02575,94318276827,Systems Pty Ltd,systems,https://systems.edu.au,Mining,Marketing,Australian Private Company,Active,410 Collins Street,,Wollongong,NSW,1098,,(07) 3109 5671,2022-03-04,Yes,0.739,0.928,,2024-11-29T22:05:31.528283Z,2024-12-11T22:05:31.528283Z,valid,,1.0,,,(07) 3109 5671,,2,No,Yes,6,0.845,high,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,0.888,0.681,0.555,medium,High confidence match with enhanced social validation,,500,anthropic,2.0,280,624,0.7754607142857143,0.6298365384615384,False,True
sample_02576,27211107406,Systems Holdings,systems holdings,https://systemsholdings.org.au,Food & Beverage,Import/Export,Australian Private Company,Active,978 Queen Close,,Perth,WA,6890,contact@company9082.com.au,(07) 2820 5356,1995-05-22,Yes,0.791,0.966,,2025-01-30T22:05:31.528309Z,2025-02-12T22:05:31.528309Z,valid,,1.0,contact@company9082.com.au,,(07) 2820 5356,,29,No,Yes,5,0.538,medium,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0.942,0.654,0.762,medium,High confidence match with enhanced social validation,,522,anthropic,2.0,262,617,0.7778282442748091,0.6142350081037278,True,False
sample_02577,77129909886,Coastal Tech Pty Limited,coastal tech pty,,Telecommunications,Engineering,Australian Private Company,Active,362 Pitt Drive,,Murray Bridge,SA,5382,admin@company2307.com.au,(04) 2400 7979,2004-05-07,Yes,0.808,0.722,,2025-06-06T22:05:31.528335Z,2025-06-23T22:05:31.528335Z,valid,,1.0,admin@company2307.com.au,admin@company2307.com.au,(04) 2400 7979,(03) 1765 3762,20,No,Yes,5,0.712,medium,No,Yes,Yes,Yes,No,No,No,No,No,0.768,0.93,0.642,medium,Fuzzy name matching with domain verification,,215,anthropic,2.0,311,627,0.7834276527331189,0.6214848484848484,True,True
sample_02578,10189903399,Tech Pty Limited,tech pty,https://tech.net.au,Mining,Construction,Australian Private Company,Active,442 Kent Avenue,Suite 34,Parramatta,NSW,2751,hello@company465.com.au,(02) 8171 4665,2019-03-13,Yes,0.864,0.944,,2025-09-08T22:05:31.528359Z,2025-09-12T22:05:31.528359Z,valid,,1.0,hello@company465.com.au,,(02) 8171 4665,,5,No,Yes,5,0.557,medium,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,0.916,0.927,0.634,high,High confidence match with enhanced social validation,,457,anthropic,2.0,280,624,0.7754607142857143,0.6298365384615384,True,False
sample_02579,29213066829,Systems Australia,systems australia,https://systemsaustrali.org.au,Finance,Accounting,Australian Private Company,Active,165 Elizabeth Avenue,,Hobart,TAS,7115,sales@company7879.com.au,(02) 9421 7517,1996-01-20,Yes,0.85,0.576,,2024-12-14T22:05:31.528384Z,2024-12-21T22:05:31.528384Z,valid,,1.0,sales@company7879.com.au,,(02) 9421 7517,(03) 4902 4762,28,No,Yes,6,0.761,high,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,0.866,0.853,0.813,high,"ABR record only, limited validation available",,60,anthropic,2.0,266,624,0.7822105263157895,0.6203910256410257,True,True
sample_02580,73314813125,Australian Systems Australia,australian systems australia,https://australiansyste.gov.au,Food & Beverage,Consulting,Australian Private Company,Active,905 Elizabeth Circuit,,Murray Bridge,SA,5146,hello@company6933.com.au,(04) 5611 5225,1997-09-13,Yes,0.852,0.899,,2025-08-20T22:05:31.528408Z,2025-09-10T22:05:31.528408Z,valid,,1.0,hello@company6933.com.au,,(04) 5611 5225,,27,No,Yes,3,0.651,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.939,0.898,0.586,high,Strong semantic similarity with business context validation,,489,anthropic,2.0,262,627,0.7778282442748091,0.6214848484848484,True,True
sample_02581,59029343045,Advanced Industries Australia,advanced industries australia,,Mining,Engineering,Australian Private Company,Active,575 Elizabeth Drive,,Brisbane,QLD,4379,info@company789.com.au,(04) 3672 5705,1998-08-13,Yes,0.757,0.771,,2025-06-30T22:05:31.528438Z,2025-07-04T22:05:31.528438Z,valid,,1.0,info@company789.com.au,,(04) 3672 5705,,26,No,Yes,6,0.835,high,No,Yes,Yes,Yes,Yes,No,No,Yes,No,0.891,0.718,0.565,medium,Strong semantic similarity with business context validation,,471,anthropic,2.0,280,647,0.7754607142857143,0.6229551777434312,False,True
sample_02582,00631571802,Urban Partners Group,urban partners group,,Technology,Logistics,Australian Private Company,Active,370 George Circuit,Suite 36,Tuggeranong,ACT,0285,contact@company6096.com.au,(03) 9212 1419,1992-03-15,Yes,0.632,0.566,,2025-07-23T22:05:31.528461Z,2025-07-23T22:05:31.528461Z,valid,,1.0,contact@company6096.com.au,admin@company6096.com.au,(03) 9212 1419,,32,No,Yes,5,0.714,medium,No,Yes,Yes,Yes,No,No,Yes,No,Yes,0.61,0.676,0.588,low,"ABR record only, limited validation available",,132,anthropic,2.0,268,632,0.7820820895522389,0.630131329113924,False,True
sample_02583,62061809489,Partners Holdings,partners holdings,https://partnersholding.net.au,Manufacturing,Manufacturing,Australian Private Company,Active,983 Bourke Close,,Brisbane,QLD,4252,,(08) 9487 9315,1993-02-05,Yes,0.781,0.654,,2025-08-24T22:05:31.528483Z,2025-08-30T22:05:31.528483Z,valid,,1.0,,,(08) 9487 9315,,31,No,Yes,5,0.653,medium,Yes,No,Yes,Yes,No,No,No,No,Yes,0.609,0.891,0.907,medium,Fuzzy name matching with domain verification,,201,anthropic,2.0,287,647,0.7887282229965157,0.6229551777434312,False,True
sample_02584,14509730651,Global Partners Pty Ltd,global partners,https://globalpartners.edu.au,Real Estate,Import/Export,Australian Private Company,Active,665 George Drive,,Port Augusta,SA,5102,,(07) 4298 4311,2020-05-06,No,0.82,0.697,,2025-04-24T22:05:31.528508Z,2025-04-24T22:05:31.528508Z,valid,,1.0,,,(07) 4298 4311,,4,No,Yes,2,0.244,low,Yes,Yes,No,Yes,No,No,No,No,No,0.828,0.833,0.778,medium,Fuzzy name matching with domain verification,,288,anthropic,2.0,255,627,0.7858274509803922,0.6214848484848484,True,False
sample_02585,19963366009,Trading Australia,trading australia,https://tradingaustrali.org.au,Retail Trade,Marketing,Australian Private Company,Active,622 King Lane,,Adelaide,SA,5336,info@company9708.com.au,(07) 4728 4091,2021-05-23,No,0.776,0.669,,2025-09-05T22:05:31.528532Z,2025-09-28T22:05:31.528532Z,valid,,1.0,info@company9708.com.au,,(07) 4728 4091,,3,No,Yes,5,0.696,medium,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0.703,0.793,0.888,medium,Fuzzy name matching with domain verification,,240,anthropic,2.0,278,627,0.7832374100719425,0.6214848484848484,False,True
sample_02586,61000522062,Advanced Industries Corporation,advanced industries corporation,,Education,Law Firm,Australian Private Company,Active,826 Bourke Road,Suite 22,Rockhampton,QLD,4568,sales@company1104.com.au,(03) 4494 1123,2016-01-26,Yes,0.745,0.778,,2025-03-29T22:05:31.528559Z,2025-04-06T22:05:31.528559Z,valid,,1.0,sales@company1104.com.au,support@company1104.com.au,(03) 4494 1123,(02) 9073 6818,8,No,Yes,5,0.698,medium,No,Yes,Yes,Yes,No,No,No,Yes,Yes,0.658,0.774,0.864,medium,Strong semantic similarity with business context validation,,214,anthropic,2.0,315,647,0.7842571428571429,0.6229551777434312,False,True
sample_02587,03169307085,Services Holdings,services holdings,https://servicesholding.edu.au,Manufacturing,Construction,Australian Private Company,Active,847 Sussex Avenue,,Brisbane,QLD,4834,info@company7246.com.au,(08) 4352 7917,2017-09-20,Yes,0.863,0.84,,2025-05-11T22:05:31.528582Z,2025-05-24T22:05:31.528582Z,valid,,1.0,info@company7246.com.au,support@company7246.com.au,(08) 4352 7917,,7,No,Yes,6,0.887,high,Yes,No,Yes,Yes,No,No,No,No,Yes,0.926,0.864,0.733,high,Strong semantic similarity with business context validation,,317,anthropic,2.0,287,647,0.7887282229965157,0.6229551777434312,True,True
sample_02588,68508138766,Regional Trading Pty Ltd,regional trading,https://regionaltrading.gov.au,Healthcare,Real Estate Agency,Australian Private Company,Active,947 King Circuit,,Mount Gambier,SA,5800,sales@company115.com.au,,2010-01-15,Yes,0.791,0.688,,2024-12-09T22:05:31.528605Z,2025-01-01T22:05:31.528605Z,valid,,1.0,sales@company115.com.au,,,,14,No,Yes,3,0.64,medium,Yes,No,No,No,Yes,No,Yes,Yes,No,0.951,0.707,0.64,medium,Fuzzy name matching with domain verification,,171,anthropic,2.0,258,627,0.7865697674418605,0.6214848484848484,True,True
sample_02589,99307805578,Systems Australia,systems australia,https://systemsaustrali.edu.au,Telecommunications,Web Design,Australian Private Company,Active,480 Pitt Drive,,Canberra,ACT,0234,,(07) 8605 3953,1990-07-25,Yes,0.702,0.681,,2025-04-04T22:05:31.528630Z,2025-04-12T22:05:31.528630Z,valid,,1.0,,,(07) 8605 3953,,34,No,Yes,4,0.689,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.712,0.721,0.642,medium,Fuzzy name matching with domain verification,,154,anthropic,2.0,311,632,0.7834276527331189,0.630131329113924,False,True
sample_02590,08685311865,Advanced Services Holdings,advanced services holdings,https://advancedservice.org.au,Finance,Construction,Australian Private Company,Active,206 Sussex Street,,Mount Gambier,SA,5893,,(08) 5636 6553,2000-05-25,Yes,0.772,0.915,,2025-08-18T22:05:31.528655Z,2025-08-20T22:05:31.528655Z,valid,,1.0,,,(08) 5636 6553,(08) 3200 3454,24,No,Yes,3,0.534,medium,Yes,Yes,Yes,No,No,No,No,Yes,No,0.889,0.746,0.59,medium,High confidence match with enhanced social validation,,565,anthropic,2.0,266,627,0.7822105263157895,0.6214848484848484,False,False
sample_02591,69237799968,Premier Trading Pty Limited,premier trading pty,https://premiertrading.gov.au,Professional Services,Real Estate Agency,Australian Private Company,Active,294 Sussex Road,Suite 32,Whyalla,SA,5702,,(07) 9727 6527,2022-09-12,Yes,0.715,0.901,,2025-07-26T22:05:31.528680Z,2025-08-11T22:05:31.528680Z,valid,,1.0,,,(07) 9727 6527,(07) 1412 6439,2,No,Yes,0,0.082,none,Yes,No,No,No,No,No,No,No,No,0.758,0.694,0.667,medium,High confidence match with enhanced social validation,,420,anthropic,2.0,280,627,0.7797107142857143,0.6214848484848484,False,False
sample_02592,34311136619,Australian Tech Holdings,australian tech holdings,,Construction,Software Development,Australian Private Company,Active,208 York Avenue,,Adelaide,SA,5681,admin@company7050.com.au,(08) 6269 8315,2003-08-23,No,0.873,0.617,,2025-04-30T22:05:31.528705Z,2025-05-20T22:05:31.528705Z,valid,,1.0,admin@company7050.com.au,support@company7050.com.au,(08) 6269 8315,,21,No,Yes,3,0.709,medium,No,No,No,Yes,No,No,No,No,Yes,0.864,0.926,0.786,high,Fuzzy name matching with domain verification,,115,anthropic,2.0,277,627,0.7871046931407942,0.6214848484848484,True,True
sample_02593,17701120211,Elite Industries Group,elite industries group,https://eliteindustries.org.au,Automotive,Real Estate Agency,Australian Private Company,Active,429 Kent Street,Suite 45,Nhulunbuy,NT,0863,info@company767.com.au,,2004-09-28,No,0.744,0.697,,2025-10-06T22:05:31.528732Z,2025-11-01T22:05:31.528732Z,valid,,1.0,info@company767.com.au,,,,20,No,Yes,2,0.5,low,Yes,Yes,No,No,No,No,No,No,Yes,0.78,0.793,0.572,medium,Fuzzy name matching with domain verification,,155,anthropic,2.0,269,602,0.7744386617100372,0.633234219269103,False,False
sample_02594,62843582677,Metro Consulting Pty Ltd,metro consulting,https://metroconsulting.gov.au,Mining,Architecture,Australian Private Company,Active,324 Sussex Street,,Whyalla,SA,5538,info@company9992.com.au,(08) 5423 4644,1996-12-22,Yes,0.781,0.649,,2025-05-23T22:05:31.528759Z,2025-06-02T22:05:31.528759Z,valid,,1.0,info@company9992.com.au,,(08) 5423 4644,,28,No,Yes,3,0.615,medium,Yes,No,Yes,No,Yes,No,No,No,No,0.82,0.781,0.7,medium,Fuzzy name matching with domain verification,,219,anthropic,2.0,280,627,0.7754607142857143,0.6214848484848484,False,False
sample_02595,53943692958,Services Corporation,services corporation,https://servicescorpora.org.au,Professional Services,Accounting,Australian Private Company,Active,204 Queen Lane,,Mount Gambier,SA,5406,,(08) 6613 1685,2000-05-28,Yes,0.81,0.856,,2025-07-03T22:05:31.528784Z,2025-07-26T22:05:31.528784Z,valid,,1.0,,,(08) 6613 1685,,24,No,Yes,3,0.656,medium,Yes,No,Yes,Yes,No,No,No,Yes,No,0.817,0.792,0.83,medium,Strong semantic similarity with business context validation,,299,anthropic,2.0,280,627,0.7797107142857143,0.6214848484848484,True,True
sample_02596,63884937281,Construction Pty Limited,construction pty,https://construction.org.au,Agriculture,Logistics,Australian Private Company,Active,946 Elizabeth Close,,Tuggeranong,ACT,0285,sales@company5123.com.au,(08) 2623 1053,1997-12-19,Yes,0.82,0.692,,2025-04-08T22:05:31.528810Z,2025-05-04T22:05:31.528810Z,valid,,1.0,sales@company5123.com.au,,(08) 2623 1053,,27,Yes,Yes,6,0.88,high,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,0.97,0.689,0.78,medium,Fuzzy name matching with domain verification,,100,anthropic,2.0,294,632,0.7819285714285714,0.630131329113924,True,True
sample_02597,25519031363,Advanced Tech Australia,advanced tech australia,https://advancedtechaus.net.au,Real Estate,Retail,Australian Private Company,Active,710 George Circuit,Suite 46,Devonport,TAS,7449,sales@company2751.com.au,(08) 2656 9078,1992-10-19,Yes,0.754,0.883,,2025-09-07T22:05:31.528841Z,2025-10-06T22:05:31.528841Z,valid,,1.0,sales@company2751.com.au,sales@company2751.com.au,(08) 2656 9078,,32,No,Yes,6,0.862,high,Yes,Yes,Yes,No,No,No,No,Yes,No,0.769,0.691,0.851,medium,Strong semantic similarity with business context validation,,470,anthropic,2.0,255,624,0.7858274509803922,0.6203910256410257,False,True
sample_02598,19206427310,Trading Group,trading group,,Education,Law Firm,Australian Private Company,Active,695 York Road,Suite 10,Port Augusta,SA,5433,info@company4387.com.au,(08) 3126 5299,2004-04-23,No,0.804,0.696,,2025-10-04T22:05:31.528866Z,2025-10-06T22:05:31.528866Z,valid,,1.0,info@company4387.com.au,admin@company4387.com.au,(08) 3126 5299,,20,No,Yes,2,0.355,low,No,No,No,No,No,No,No,No,Yes,0.845,0.714,0.9,medium,Fuzzy name matching with domain verification,,174,anthropic,2.0,315,627,0.7842571428571429,0.6214848484848484,True,False
sample_02599,66898659050,Metro Consulting Australia,metro consulting australia,https://metroconsulting.org.au,Food & Beverage,Logistics,Australian Private Company,Active,683 Pitt Lane,,Bunbury,WA,6239,info@company7916.com.au,(03) 8483 2548,2010-01-19,No,0.813,0.974,,2025-03-31T22:05:31.528890Z,2025-04-26T22:05:31.528890Z,valid,,1.0,info@company7916.com.au,,(03) 8483 2548,(08) 7457 3372,14,No,Yes,4,0.718,medium,Yes,Yes,No,Yes,No,No,No,No,No,0.838,0.916,0.554,medium,High confidence match with enhanced social validation,,738,anthropic,2.0,262,617,0.7778282442748091,0.6142350081037278,True,True
sample_02600,01955509730,Coastal Services Pty Ltd,coastal services,https://coastalservices.edu.au,Finance,Retail,Australian Private Company,Active,208 Queen Drive,,Townsville,QLD,4809,hello@company2084.com.au,(07) 4211 8775,2008-10-20,No,0.714,0.734,,2025-06-01T22:05:31.528915Z,2025-06-24T22:05:31.528915Z,valid,,1.0,hello@company2084.com.au,,(07) 4211 8775,,16,No,Yes,3,0.525,medium,Yes,No,No,Yes,No,Yes,No,No,No,0.604,0.894,0.576,medium,Fuzzy name matching with domain verification,,150,anthropic,2.0,266,647,0.7822105263157895,0.6229551777434312,False,False
sample_02601,62393378424,Consulting Corporation,consulting corporation,https://consultingcorpo.net.au,Agriculture,Law Firm,Australian Private Company,Active,294 York Place,Suite 29,Launceston,TAS,72O8,info@company6618.com.au,(07) 9472 6574,2007-07-18,Yes,0.915,0.906,,2024-11-24T22:05:31.528939Z,2024-11-30T22:05:31.528939Z,corrected,7208,0.95,info@company6618.com.au,,(07) 9472 6574,,17,No,Yes,4,0.564,medium,Yes,No,Yes,Yes,No,Yes,No,No,No,0.978,0.925,0.769,high,High confidence match with enhanced social validation,,455,anthropic,2.0,294,624,0.7819285714285714,0.6203910256410257,True,False
sample_02602,61190795571,Advanced Construction Pty Ltd,advanced construction,https://advancedconstru.gov.au,Healthcare,Software Development,Australian Private Company,Active,479 York Street,Suite 16,Perth,WA,6027,admin@company568.com.au,(07) 5363 3843,1996-08-26,Yes,0.777,0.56,,2025-05-31T22:05:31.528964Z,2025-05-31T22:05:31.528964Z,valid,,1.0,admin@company568.com.au,,(07) 5363 3843,,28,No,Yes,8,0.858,high,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0.821,0.673,0.898,medium,"ABR record only, limited validation available",,64,anthropic,2.0,258,617,0.7865697674418605,0.6142350081037278,False,True
sample_02603,75141592474,Coastal Industries Pty Ltd,coastal industries,https://coastalindustri.gov.au,Education,Architecture,Australian Private Company,Active,420 Kent Lane,,Brisbane,QLD,4030,hello@company5294.com.au,(02) 1080 7225,2021-07-28,Yes,0.715,0.867,,2025-06-05T22:05:31.528990Z,2025-06-24T22:05:31.528990Z,valid,,1.0,hello@company5294.com.au,,(02) 1080 7225,,3,No,Yes,5,0.539,medium,Yes,Yes,No,Yes,No,No,No,Yes,No,0.778,0.666,0.687,medium,Strong semantic similarity with business context validation,,468,anthropic,2.0,315,647,0.7842571428571429,0.6229551777434312,False,False
sample_02604,04308503200,Systems Holdings,systems holdings,https://systemsholdings.edu.au,Real Estate,Consulting,Australian Private Company,Active,427 Queen Place,,Alice Springs,NT,0950,,,1995-04-28,No,0.784,0.802,,2025-08-30T22:05:31.529014Z,2025-09-12T22:05:31.529014Z,valid,,1.0,,,,,29,No,Yes,7,0.759,high,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0.791,0.738,0.865,medium,Strong semantic similarity with business context validation,,420,anthropic,2.0,255,602,0.7858274509803922,0.633234219269103,True,True
sample_02605,92396250610,Australian Services Limited,australian services,https://australianservi.net.au,Healthcare,Medical Practice,Australian Private Company,Active,809 Pitt Avenue,,Melbourne,VIC,3005,admin@company3908.com.au,(07) 2759 9243,2002-12-23,Yes,0.901,0.794,,2025-09-17T22:05:31.529038Z,2025-10-11T22:05:31.529038Z,valid,,1.0,admin@company3908.com.au,,(07) 2759 9243,,22,No,Yes,3,0.724,medium,Yes,Yes,Yes,Yes,No,No,No,No,No,0.932,0.889,0.859,high,Strong semantic similarity with business context validation,,294,anthropic,2.0,258,627,0.7865697674418605,0.6294274322169059,True,True
sample_02606,78995793482,Advanced Group Holdings,advanced group holdings,https://advancedgroupho.net.au,Retail Trade,Engineering,Australian Private Company,Active,547 Elizabeth Drive,,Shepparton,VIC,3632,admin@company5804.com.au,(08) 8504 5050,2021-01-08,Yes,0.79,0.716,,2025-09-18T22:05:31.529064Z,2025-09-23T22:05:31.529064Z,valid,,1.0,admin@company5804.com.au,,(08) 8504 5050,(07) 8447 1703,3,No,Yes,4,0.652,medium,Yes,Yes,Yes,No,No,No,No,Yes,Yes,0.855,0.754,0.735,medium,Fuzzy name matching with domain verification,,209,anthropic,2.0,278,627,0.7832374100719425,0.6294274322169059,True,True
sample_02607,51812043095,Solutions Australia,solutions australia,https://solutionsaustra.com.au,Mining,Web Design,Australian Private Company,Active,515 King Street,Suite 2,Port Augusta,SA,5893,admin@company8190.com.au,(03) 4148 7824,1993-01-19,Yes,0.848,0.937,,2025-04-13T22:05:31.529090Z,2025-04-24T22:05:31.529090Z,valid,,1.0,admin@company8190.com.au,,(03) 4148 7824,,31,No,Yes,5,0.541,medium,Yes,Yes,Yes,No,Yes,No,No,No,Yes,0.793,0.873,0.906,medium,High confidence match with enhanced social validation,,435,anthropic,2.0,280,627,0.7754607142857143,0.6214848484848484,True,False
